,BikeTypeCat,AgeBandCat,IncomeBandCat,MaritalStatusCat,GenderCat,ChildrenAtHomeCat,CountryRegionCodeCat,HouseOwnerFlagCat,EducationCat,OccupationCat,CommuteDistanceCat
3225,1,3,0,0,1,0,3,1,3,2,0
3226,0,3,2,1,0,0,5,1,0,1,1
3227,0,2,0,1,0,0,5,0,2,4,1
3228,1,2,0,0,1,0,0,1,3,2,3
3229,1,2,0,1,1,1,0,0,2,2,1
3230,1,2,0,0,0,0,0,0,0,0,0
3231,1,3,1,1,0,0,0,0,0,3,2
3232,1,2,1,0,1,0,0,1,0,3,2
3233,1,3,0,1,1,1,4,0,2,2,1
3234,1,2,0,1,1,0,3,0,3,0,3
3235,1,4,0,1,0,0,4,1,0,2,0
3236,1,5,0,0,0,0,5,0,2,2,1
3237,1,2,2,1,0,1,0,1,2,1,2
3238,1,3,2,0,0,1,0,1,2,1,0
3239,1,2,0,1,1,0,2,0,4,2,0
3240,1,5,2,1,1,1,5,1,1,1,4
3241,0,3,2,1,0,0,5,0,1,1,0
3242,1,3,1,1,1,0,0,0,1,1,0
3243,1,5,1,0,1,0,5,1,0,1,1
3244,0,2,0,1,0,0,2,0,3,0,0
3245,1,2,0,1,0,1,2,1,3,0,0
3246,1,5,2,0,1,1,5,1,0,1,0
3247,1,2,0,1,0,0,5,1,1,4,1
3248,1,3,3,0,1,1,4,1,0,1,0
3249,0,2,1,0,0,0,5,0,3,4,1
3250,1,3,2,0,0,1,5,1,0,1,1
3251,1,3,0,1,1,0,3,0,4,2,1
3252,0,4,2,0,0,1,2,1,3,3,0
3253,1,4,3,0,1,1,4,1,2,3,0
3254,1,2,0,1,0,0,2,0,3,0,0
3255,1,2,0,1,1,0,5,1,1,4,1
3256,0,3,1,1,0,1,5,0,0,4,0
3257,1,2,0,1,1,0,0,1,3,2,1
3258,1,2,1,1,1,0,0,1,0,3,2
3259,0,3,0,1,1,0,4,1,1,4,0
3260,1,3,0,0,0,0,2,1,0,4,0
3261,1,2,0,0,1,0,4,1,1,0,0
3262,1,2,0,1,0,1,0,0,2,2,1
3263,1,4,1,0,1,0,5,0,3,3,0
3264,1,3,2,0,0,1,0,1,2,1,2
3265,1,2,0,0,1,0,3,1,0,0,0
3266,1,2,0,1,0,1,5,1,3,0,1
3267,0,5,1,0,0,1,5,1,3,3,2
3268,1,2,0,0,1,0,0,1,3,2,3
3269,1,2,0,1,1,0,0,1,3,2,1
3270,1,2,2,1,1,1,0,0,2,1,2
3271,1,2,1,1,1,0,0,1,0,3,2
3272,1,5,2,0,0,1,2,1,0,1,2
3273,1,5,3,0,1,1,4,1,0,1,0
3274,0,3,2,1,1,0,5,1,0,1,1
3275,0,3,1,1,1,1,5,1,0,4,3
3276,0,4,0,0,0,0,2,1,1,0,0
3277,0,4,0,0,0,0,2,1,0,0,0
3278,1,3,2,1,1,1,0,0,2,1,2
3279,0,5,1,1,1,1,5,0,3,3,3
3280,0,2,2,0,1,1,5,1,1,1,1
3281,1,2,0,0,0,1,0,1,2,2,3
3282,1,4,1,0,0,0,0,1,2,3,4
3283,1,4,1,0,1,1,5,1,3,3,4
3284,0,4,2,0,0,1,0,1,0,1,0
3285,1,3,0,1,0,0,3,0,4,2,0
3286,0,2,0,1,1,1,4,1,2,2,0
3287,0,5,2,0,1,1,4,1,0,1,0
3288,1,3,0,0,0,1,2,1,0,4,0
3289,1,5,0,0,0,0,1,1,4,4,2
3290,1,3,0,1,1,0,2,0,2,2,1
3291,1,4,2,0,1,1,5,1,3,3,4
3292,1,5,3,0,1,1,4,0,0,1,2
3293,0,5,1,0,1,1,5,1,3,3,2
3294,1,2,0,1,0,0,0,1,0,0,0
3295,1,3,2,0,0,1,5,1,0,1,3
3296,1,3,1,1,0,0,5,0,0,1,0
3297,1,3,2,0,0,1,5,1,0,1,1
3298,0,2,1,0,0,0,5,1,3,4,4
3299,1,2,0,1,1,0,0,0,3,2,0
3300,1,3,2,1,0,1,0,1,4,3,2
3301,1,4,0,1,0,1,3,1,2,2,0
3302,1,5,2,1,0,1,4,0,2,3,0
3303,0,5,1,1,1,1,5,1,3,3,2
3304,0,3,1,0,0,0,5,0,1,3,0
3305,0,2,1,1,1,0,5,0,2,4,1
3306,1,3,2,0,0,1,5,1,3,3,4
3307,1,2,2,0,1,1,0,0,2,1,2
3308,1,3,2,0,0,1,0,1,0,1,0
3309,1,3,1,1,0,0,5,0,3,3,2
3310,1,2,1,1,1,0,0,1,0,3,2
3311,1,3,0,0,0,0,3,1,0,0,0
3312,1,4,2,0,1,1,4,1,3,3,0
3313,1,2,0,1,1,1,5,1,3,0,1
3314,1,3,0,1,0,0,4,0,3,2,3
3315,0,5,1,1,0,1,5,0,2,3,3
3316,0,3,1,1,0,0,5,0,0,1,0
3317,1,2,0,1,0,0,0,0,0,0,0
3318,1,3,2,0,1,1,0,1,2,1,2
3319,0,4,2,0,0,1,2,1,2,3,4
3320,0,4,0,0,1,0,2,1,0,2,0
3321,1,3,0,1,1,1,2,0,0,0,0
3322,1,2,0,0,0,0,4,1,0,0,0
3323,1,5,1,0,0,0,5,1,0,1,1
3324,1,2,0,0,0,0,0,1,3,2,3
3325,1,3,0,1,1,0,3,0,4,2,1
3326,1,3,1,0,0,0,4,1,1,4,0
3327,1,3,0,0,1,0,3,1,0,0,0
3328,1,3,1,1,0,0,5,0,0,1,1
3329,1,5,0,0,0,1,1,1,2,3,3
3330,1,5,1,0,0,0,5,0,0,1,1
3331,1,2,0,0,0,0,3,1,1,0,0
3332,1,3,0,0,1,0,3,1,0,0,0
3333,1,3,0,0,1,1,1,1,0,4,3
3334,1,3,1,0,1,0,1,1,1,3,3
3335,1,3,1,1,1,0,1,1,1,3,3
3336,1,3,2,0,1,1,0,0,2,1,2
3337,1,2,1,0,0,0,0,0,0,3,2
3338,1,3,2,1,0,1,0,1,3,1,2
3339,1,5,0,1,0,0,4,1,1,0,0
3340,1,3,1,1,1,0,5,0,1,4,1
3341,1,3,1,1,0,0,1,0,1,3,0
3342,1,2,0,0,1,0,0,1,2,2,0
3343,1,3,0,0,0,0,4,1,1,0,0
3344,0,4,1,1,0,0,0,0,2,3,1
3345,0,2,0,1,1,0,3,0,4,2,0
3346,1,3,0,0,1,0,3,1,1,0,0
3347,1,5,2,0,1,1,4,1,3,3,2
3348,1,2,0,1,0,0,0,0,3,2,0
3349,1,3,2,0,0,1,0,1,2,1,2
3350,1,2,1,1,1,0,0,0,0,3,2
3351,0,5,0,1,1,0,4,0,3,2,0
3352,1,2,0,1,1,1,2,1,3,0,0
3353,1,3,2,1,1,0,5,0,1,1,0
3354,1,5,3,0,0,1,5,1,1,1,3
3355,1,5,2,0,1,1,5,1,0,1,0
3356,0,2,3,1,0,0,5,0,1,1,0
3357,1,4,2,1,0,1,5,0,0,1,0
3358,1,2,0,0,1,0,0,1,0,0,0
3359,1,4,1,0,1,0,5,0,3,3,3
3360,1,4,0,0,0,0,2,1,1,0,0
3361,1,2,0,1,1,0,2,0,3,0,0
3362,1,2,0,0,1,1,4,1,0,4,0
3363,1,2,1,1,0,0,5,0,3,3,1
3364,1,4,0,0,1,0,5,1,3,0,0
3365,0,4,2,0,1,1,4,0,3,3,2
3366,1,3,1,1,0,1,5,0,0,4,0
3367,1,3,2,1,0,0,0,1,1,1,0
3368,1,4,1,1,1,1,0,0,0,3,0
3369,1,3,2,1,0,0,0,0,1,1,1
3370,0,3,1,1,0,0,5,0,1,3,0
3371,1,4,3,1,0,1,4,0,0,1,0
3372,1,3,0,0,0,0,3,1,1,0,0
3373,1,3,2,1,0,1,5,0,1,1,0
3374,1,5,0,0,1,0,5,1,0,4,1
3375,0,3,1,0,1,0,5,0,3,4,0
3376,1,2,1,1,0,1,5,1,0,4,3
3377,1,3,1,1,1,0,0,0,3,4,0
3378,0,3,2,1,0,0,0,0,0,3,4
3379,1,4,1,1,1,0,0,1,2,4,4
3380,1,3,0,1,0,1,3,1,2,2,0
3381,1,4,0,0,0,0,4,1,0,4,0
3382,1,5,0,0,0,0,4,1,1,0,0
3383,1,3,0,1,1,0,3,1,0,0,0
3384,1,3,0,1,1,1,3,1,2,2,0
3385,1,2,0,1,1,0,2,0,4,2,1
3386,1,5,2,1,1,1,5,1,0,1,4
3387,1,3,3,1,0,0,5,0,0,1,0
3388,1,4,0,0,0,0,5,1,3,0,0
3389,0,3,0,0,0,1,4,1,0,4,0
3390,0,4,1,0,0,0,5,1,3,4,3
3391,0,4,1,0,1,0,5,1,3,4,0
3392,1,4,0,1,1,0,0,0,3,0,1
3393,1,5,0,0,0,0,0,1,2,4,4
3394,1,2,2,1,0,0,0,1,1,1,3
3395,1,4,1,1,0,0,0,1,0,3,4
3396,1,2,0,1,0,0,5,0,3,4,1
3397,1,3,1,0,1,1,5,1,0,4,3
3398,0,3,2,1,0,0,0,0,1,1,0
3399,1,3,0,1,1,1,3,1,3,0,0
3400,1,3,0,0,1,1,3,1,0,0,3
3401,1,4,0,0,1,1,1,1,4,4,3
3402,1,4,0,0,1,0,5,1,3,0,0
3403,0,4,0,1,1,0,2,1,3,2,0
3404,0,4,1,0,0,0,5,1,3,4,3
3405,1,5,1,1,1,0,5,1,1,1,2
3406,1,3,1,1,0,1,1,0,0,4,0
3407,1,3,1,1,0,1,5,1,0,4,3
3408,1,5,0,0,1,0,0,1,0,1,0
3409,1,3,1,0,1,1,0,1,0,3,0
3410,0,4,1,1,0,0,5,1,0,3,3
3411,0,4,1,0,0,0,0,1,0,3,0
3412,1,2,0,1,1,0,3,0,4,2,1
3413,1,3,0,1,0,1,3,1,3,0,1
3414,0,5,2,1,1,1,4,0,2,1,0
3415,0,2,0,1,1,0,4,0,2,2,3
3416,0,3,1,0,1,1,1,1,0,4,0
3417,0,3,1,0,1,0,0,1,3,4,4
3418,1,3,0,1,0,0,4,0,2,2,1
3419,1,3,0,1,1,1,3,1,3,0,0
3420,1,3,0,1,1,0,4,0,2,2,1
3421,1,5,1,0,1,1,2,0,2,3,3
3422,1,4,0,0,0,0,2,1,1,0,0
3423,1,5,3,0,1,1,4,1,4,3,2
3424,1,3,0,0,0,0,5,1,3,0,0
3425,0,3,1,1,1,0,5,0,1,3,0
3426,1,4,1,1,0,1,5,1,2,3,4
3427,1,5,0,0,1,0,5,0,3,3,4
3428,1,2,1,1,1,0,5,0,3,4,1
3429,1,3,1,0,0,1,0,1,3,4,2
3430,1,4,0,1,1,0,0,0,4,0,4
3431,1,3,1,1,1,1,0,0,0,3,0
3432,1,4,1,0,0,0,0,1,3,4,4
3433,0,4,1,1,1,0,5,1,1,3,0
3434,1,3,2,1,1,1,0,0,2,1,2
3435,1,5,2,0,1,1,4,1,2,3,0
3436,1,4,0,0,0,1,1,0,4,4,3
3437,0,4,1,0,0,0,5,1,3,4,3
3438,1,3,1,1,0,0,0,0,0,3,1
3439,1,4,1,1,0,0,0,1,3,4,4
3440,0,4,1,0,0,0,5,1,3,4,0
3441,0,2,0,1,0,0,1,1,0,3,3
3442,1,3,2,1,0,1,0,0,2,1,2
3443,1,3,1,1,1,0,0,0,0,3,2
3444,0,2,0,0,0,0,0,1,0,0,0
3445,1,4,1,1,1,0,0,0,2,4,1
3446,1,5,2,0,1,0,4,1,0,3,0
3447,1,3,0,0,0,0,2,1,3,2,0
3448,0,4,0,0,0,0,2,1,3,2,0
3449,1,4,1,1,1,0,0,0,0,3,4
3450,1,3,1,0,0,0,0,0,0,3,2
3451,0,3,1,1,0,0,0,0,0,3,0
3452,1,4,1,1,0,0,0,0,3,4,1
3453,0,3,0,1,1,1,4,1,3,0,0
3454,1,2,0,1,0,0,5,0,2,4,1
3455,0,4,1,1,1,1,5,1,0,3,3
3456,0,4,1,1,0,1,5,0,0,3,0
3457,0,3,1,1,0,1,5,1,1,3,3
3458,1,2,2,0,0,1,0,1,2,1,2
3459,0,4,1,1,1,0,0,1,0,3,3
3460,0,4,1,1,1,0,0,1,3,4,4
3461,1,3,0,0,1,0,4,1,0,4,0
3462,1,4,0,1,0,0,0,0,4,0,4
3463,1,2,0,1,1,0,3,0,4,2,1
3464,1,2,0,0,0,0,4,1,1,0,0
3465,1,2,0,1,0,0,3,1,0,0,0
3466,1,3,0,1,0,0,3,1,0,0,0
3467,1,5,2,1,1,1,5,1,0,1,4
3468,1,3,0,0,1,0,5,1,3,0,1
3469,0,3,0,0,0,1,3,1,0,4,1
3470,0,4,1,0,1,0,5,1,3,4,3
3471,0,4,1,0,0,0,5,1,3,4,3
3472,0,3,1,0,1,0,1,1,1,3,3
3473,1,5,1,1,1,0,5,1,1,1,2
3474,1,2,1,1,0,0,5,0,3,4,1
3475,1,3,1,1,0,0,0,0,3,4,0
3476,0,4,1,1,0,0,0,0,3,4,0
3477,1,2,0,1,1,1,2,1,3,0,0
3478,1,3,0,1,0,1,4,1,2,2,0
3479,1,5,2,0,1,1,2,1,3,1,2
3480,1,3,0,1,1,1,2,1,4,2,0
3481,1,2,0,1,1,1,2,1,2,2,0
3482,1,4,0,0,1,0,3,1,0,0,0
3483,1,5,2,0,0,1,4,1,3,3,4
3484,1,3,0,0,1,0,3,1,1,0,0
3485,1,2,1,1,1,0,5,0,3,3,1
3486,1,4,0,0,1,0,5,1,3,0,0
3487,0,4,1,0,1,0,5,1,3,4,3
3488,1,3,1,0,1,0,0,1,0,3,3
3489,0,4,1,1,0,0,5,0,1,3,0
3490,0,3,1,1,1,0,0,0,0,3,4
3491,0,4,1,0,0,0,0,1,0,3,0
3492,0,3,1,1,0,0,0,1,3,4,4
3493,1,4,0,0,0,1,0,1,4,0,4
3494,1,4,0,0,0,0,2,1,0,4,0
3495,1,3,0,1,0,1,3,1,2,2,0
3496,1,5,3,1,0,1,5,0,1,1,0
3497,0,5,3,0,0,1,4,0,0,1,2
3498,1,3,1,0,1,0,0,1,1,1,0
3499,1,3,1,1,0,0,0,1,0,3,4
3500,1,5,2,0,1,0,0,0,1,1,1
3501,1,4,1,1,1,0,0,0,3,4,0
3502,0,4,1,0,0,0,5,1,2,3,4
3503,1,2,1,1,1,0,0,0,0,3,2
3504,0,3,1,1,0,0,0,0,0,3,0
3505,0,5,3,1,1,1,4,0,2,1,0
3506,1,3,0,1,1,1,3,1,3,0,0
3507,1,4,2,0,0,1,2,1,2,3,4
3508,1,3,0,1,0,1,2,1,4,2,0
3509,1,3,0,1,1,1,3,1,2,2,0
3510,1,3,0,1,1,1,3,0,3,2,0
3511,1,4,0,1,1,1,2,0,3,2,0
3512,1,5,1,0,1,0,5,1,0,1,1
3513,1,5,0,0,1,0,5,1,0,4,1
3514,0,3,1,1,0,0,5,0,3,4,0
3515,1,4,1,1,0,0,5,1,4,4,4
3516,1,4,1,1,0,0,0,0,3,4,0
3517,1,4,1,1,0,0,0,0,3,4,0
3518,0,3,2,0,1,1,5,1,0,1,3
3519,0,3,1,0,0,0,0,1,0,3,1
3520,1,4,0,0,0,1,0,1,4,0,4
3521,1,5,0,0,1,0,0,1,3,4,4
3522,1,2,0,0,1,1,4,1,0,4,0
3523,1,3,0,0,1,0,2,1,1,0,0
3524,1,5,2,0,1,1,4,1,2,1,2
3525,0,3,1,1,0,0,5,0,0,3,0
3526,1,2,1,0,0,0,0,0,1,1,0
3527,1,3,0,0,1,1,3,1,0,4,0
3528,1,3,0,1,1,0,3,0,3,2,3
3529,1,2,0,1,0,0,2,0,2,2,3
3530,1,5,0,0,0,1,1,1,4,4,3
3531,1,4,0,0,1,0,5,1,3,0,0
3532,0,3,0,1,0,1,3,1,3,0,1
3533,1,3,2,1,1,0,5,1,0,1,1
3534,1,2,0,0,0,0,5,1,2,4,4
3535,0,3,1,1,0,0,0,0,0,3,0
3536,0,4,2,1,1,0,0,1,0,3,4
3537,1,4,1,1,0,0,0,0,3,4,1
3538,1,5,1,1,1,1,4,1,3,3,2
3539,1,4,0,0,0,0,5,1,3,0,0
3540,0,4,0,1,0,0,2,1,3,2,0
3541,0,3,1,0,0,0,5,1,3,4,3
3542,1,2,1,0,1,0,5,1,3,4,4
3543,1,4,1,0,0,0,0,1,3,4,4
3544,1,3,1,1,0,0,0,0,3,4,0
3545,1,3,2,0,1,1,0,1,4,3,2
3546,0,3,2,1,1,0,0,0,0,3,4
3547,1,4,1,1,0,0,0,1,3,4,4
3548,1,4,1,0,0,0,0,1,3,4,4
3549,1,2,0,1,0,0,3,0,2,2,3
3550,0,3,0,0,1,1,3,1,3,0,1
3551,0,3,0,1,0,0,3,0,2,2,1
3552,0,3,0,0,0,0,2,1,3,2,3
3553,0,2,0,1,0,0,4,0,4,2,1
3554,0,4,0,1,1,1,5,1,2,4,3
3555,1,5,0,1,1,0,0,0,3,0,1
3556,1,5,0,0,0,0,0,1,2,4,4
3557,0,4,1,1,1,1,5,1,1,3,0
3558,0,3,1,0,0,0,0,1,0,3,4
3559,1,3,0,1,0,0,3,0,4,2,0
3560,1,5,2,0,0,1,2,0,4,3,2
3561,0,2,0,1,1,0,3,0,4,2,0
3562,0,5,0,0,0,0,2,1,3,2,0
3563,0,2,0,0,1,1,3,1,0,4,1
3564,0,3,1,0,0,0,5,1,3,4,0
3565,0,3,0,0,1,0,5,0,0,3,0
3566,1,5,0,0,0,0,0,1,0,1,4
3567,1,4,1,1,1,0,0,1,0,3,3
3568,0,4,1,1,0,0,5,0,0,3,0
3569,0,2,1,1,0,0,5,1,0,3,3
3570,0,5,1,1,0,0,0,1,1,1,4
3571,0,2,0,1,1,0,0,0,3,2,0
3572,0,2,0,1,0,0,0,1,3,2,3
3573,1,3,0,0,1,1,3,0,3,0,0
3574,1,4,0,0,1,0,3,1,0,4,0
3575,1,4,0,0,0,0,4,1,0,4,0
3576,1,4,0,1,1,0,5,1,4,0,1
3577,1,4,0,0,1,0,5,1,3,0,0
3578,1,2,0,0,0,1,1,1,0,4,3
3579,1,4,1,0,0,0,0,1,0,3,4
3580,0,3,1,1,1,1,1,1,0,4,3
3581,0,3,1,1,0,0,0,1,0,3,4
3582,0,5,0,0,1,0,0,0,3,0,0
3583,0,4,1,0,1,0,0,1,0,3,4
3584,0,3,1,0,0,0,0,1,0,3,0
3585,1,5,0,1,0,0,0,0,3,0,4
3586,1,4,1,0,1,0,0,1,3,4,4
3587,0,3,0,0,1,1,3,1,3,0,1
3588,0,2,0,0,1,1,4,1,0,4,1
3589,1,3,1,1,0,0,0,0,0,3,2
3590,0,3,1,1,0,0,5,0,3,4,3
3591,1,4,3,0,0,1,4,0,3,3,4
3592,1,4,3,1,1,1,4,0,2,3,0
3593,1,3,0,0,0,1,4,1,3,2,3
3594,0,4,0,0,1,0,2,1,3,2,0
3595,0,3,0,0,1,1,3,1,0,4,1
3596,1,2,1,0,1,0,5,0,3,4,0
3597,1,3,1,0,1,1,5,1,0,4,3
3598,1,2,1,1,0,1,5,1,0,4,0
3599,0,3,1,0,0,0,1,1,1,3,0
3600,0,4,1,1,1,0,5,1,2,3,4
3601,0,2,0,0,0,0,0,0,0,0,0
3602,1,4,0,0,0,0,3,1,1,0,0
3603,1,2,0,1,1,1,4,1,2,2,0
3604,1,2,1,1,1,0,5,0,3,4,1
3605,1,2,1,1,1,0,5,0,3,3,1
3606,1,4,0,0,1,0,5,1,2,2,1
3607,0,3,1,1,0,0,5,1,1,3,3
3608,0,4,1,0,0,0,5,1,3,4,3
3609,1,2,1,1,1,0,5,1,3,4,4
3610,1,5,0,1,0,0,0,0,3,0,4
3611,1,4,1,1,1,1,0,1,0,3,4
3612,1,4,1,1,0,0,0,1,0,3,4
3613,0,3,1,1,0,0,1,1,1,3,3
3614,1,3,1,1,1,0,4,1,1,4,1
3615,1,5,1,0,0,1,2,1,4,4,4
3616,1,4,0,0,1,0,2,1,1,0,0
3617,1,3,0,1,0,1,3,1,2,2,0
3618,0,4,0,0,0,0,2,1,0,0,0
3619,0,2,0,1,1,0,3,0,2,2,3
3620,0,4,1,0,0,1,5,1,1,3,3
3621,1,3,1,0,1,1,5,1,0,4,3
3622,1,4,1,0,1,0,0,1,3,4,4
3623,0,4,1,0,0,0,0,1,3,4,4
3624,0,2,0,1,0,0,0,1,3,2,3
3625,1,2,0,1,1,1,4,1,2,2,0
3626,0,4,2,1,1,1,0,0,1,1,0
3627,1,3,0,0,1,0,4,1,0,3,0
3628,1,3,0,1,1,1,2,1,3,0,1
3629,1,3,0,0,0,0,3,1,0,0,0
3630,1,4,0,0,1,0,5,1,0,4,1
3631,0,4,0,1,0,0,2,1,1,0,0
3632,1,4,1,1,0,0,0,0,0,3,0
3633,0,4,1,0,0,0,0,1,0,3,3
3634,1,5,0,1,1,0,0,0,2,4,1
3635,1,3,0,0,1,0,3,1,0,0,0
3636,1,4,0,0,1,0,5,1,3,0,0
3637,0,2,0,1,0,1,4,1,3,0,1
3638,0,3,1,0,1,0,5,0,1,3,0
3639,0,2,1,1,1,1,5,0,1,3,0
3640,1,3,0,0,1,0,1,1,1,4,1
3641,0,5,1,0,1,0,0,1,1,1,4
3642,0,3,2,1,0,1,0,0,1,1,0
3643,1,3,0,1,1,1,3,1,3,0,1
3644,1,4,0,0,0,0,2,1,1,0,0
3645,1,4,0,0,0,0,5,1,3,0,0
3646,1,4,0,0,1,1,1,1,2,4,3
3647,0,5,3,0,1,1,4,1,0,1,0
3648,1,4,1,1,0,0,0,0,3,4,0
3649,1,2,1,0,0,0,0,0,0,3,2
3650,0,3,1,0,1,0,0,1,0,3,3
3651,1,4,0,1,1,1,0,1,4,0,4
3652,1,5,2,0,1,1,2,1,3,3,2
3653,1,4,0,0,1,1,1,1,2,4,0
3654,0,5,2,0,0,1,4,1,3,3,2
3655,0,3,1,1,0,0,5,0,3,4,3
3656,1,5,0,0,0,0,0,1,2,4,4
3657,1,4,1,1,0,0,0,0,0,3,0
3658,0,4,1,1,0,0,5,1,0,3,3
3659,0,2,2,1,1,0,0,1,1,1,4
3660,0,2,0,1,1,0,0,1,3,2,3
3661,0,4,1,1,1,0,0,0,0,3,0
3662,1,3,0,0,0,1,4,0,3,0,0
3663,1,2,0,1,0,0,3,1,4,2,1
3664,1,3,0,0,0,0,2,1,3,0,3
3665,1,2,0,1,0,0,3,0,4,2,1
3666,1,4,0,0,1,0,4,1,0,4,0
3667,1,3,0,1,1,1,3,1,2,2,0
3668,1,2,0,1,0,0,2,0,4,2,0
3669,1,2,0,1,0,0,5,1,2,4,4
3670,0,4,1,0,1,1,4,0,3,3,3
3671,1,5,0,0,0,0,5,0,3,3,1
3672,1,3,1,0,0,1,1,1,1,4,0
3673,1,3,1,0,1,1,1,1,1,4,1
3674,1,4,0,0,0,0,0,1,3,4,4
3675,1,4,1,0,0,0,0,1,3,4,4
3676,1,2,0,0,1,1,4,1,0,4,1
3677,0,3,0,1,0,0,3,0,2,2,3
3678,0,2,0,1,0,0,4,0,4,2,1
3679,1,5,0,1,0,0,0,0,2,4,1
3680,1,3,1,0,0,1,0,1,0,3,0
3681,1,3,1,0,1,1,0,1,0,3,1
3682,1,3,1,1,1,0,0,0,0,3,0
3683,1,3,0,1,1,1,3,1,4,2,0
3684,1,3,0,1,0,1,2,1,3,0,1
3685,1,5,2,0,0,1,4,1,0,1,4
3686,1,2,2,1,1,1,0,1,2,1,2
3687,0,3,1,1,0,0,0,0,0,3,0
3688,0,4,1,1,0,0,0,1,3,4,4
3689,1,5,0,0,1,0,0,1,3,4,4
3690,1,4,0,1,0,1,2,0,3,2,1
3691,1,5,1,0,0,1,3,1,2,3,2
3692,1,2,0,0,0,0,5,1,2,4,4
3693,1,4,1,1,1,0,0,1,3,4,4
3694,0,4,2,1,0,1,5,0,3,3,3
3695,1,3,1,1,0,1,5,1,0,4,3
3696,1,2,1,0,1,1,5,1,0,4,3
3697,1,2,2,0,0,1,0,0,4,3,2
3698,1,4,0,0,0,0,4,1,0,0,0
3699,0,3,0,0,0,0,2,1,0,0,0
3700,1,3,0,1,1,1,3,0,0,0,0
3701,1,3,0,1,1,1,4,0,0,0,1
3702,1,3,0,0,1,0,4,0,0,0,0
3703,1,4,0,0,1,0,2,1,0,0,0
3704,1,3,1,1,1,1,0,0,0,3,0
3705,1,3,1,1,0,1,0,1,0,3,3
3706,1,2,1,1,1,0,5,1,1,3,0
3707,0,3,1,1,0,0,0,0,0,3,2
3708,0,3,1,0,1,0,0,1,0,3,2
3709,0,3,2,1,1,1,0,1,4,3,2
3710,1,3,0,1,1,0,4,1,1,2,0
3711,0,3,0,1,0,1,4,0,0,0,1
3712,1,3,1,0,1,0,1,0,2,3,1
3713,1,3,0,0,0,0,5,0,0,3,0
3714,0,2,1,0,1,0,0,1,4,3,2
3715,0,3,1,0,0,1,0,1,0,3,2
3716,1,4,1,1,0,0,0,0,2,4,1
3717,1,2,0,1,1,0,4,1,1,0,0
3718,1,4,2,0,0,1,2,0,0,1,4
3719,1,3,1,1,1,0,0,1,1,1,0
3720,1,3,1,1,1,1,0,1,0,3,3
3721,1,3,2,1,1,0,0,1,1,1,4
3722,0,5,1,1,1,0,5,0,1,1,1
3723,1,4,1,1,1,0,0,0,2,3,1
3724,1,4,1,0,1,0,0,1,2,3,4
3725,1,4,0,0,0,0,4,1,3,2,0
3726,1,3,0,0,1,1,4,1,0,0,3
3727,1,3,1,0,0,1,0,1,0,3,3
3728,1,4,1,0,0,0,0,1,2,4,4
3729,0,4,1,0,0,0,5,1,3,3,3
3730,0,3,1,1,0,0,1,1,3,4,3
3731,0,3,2,0,0,0,0,1,1,1,0
3732,1,5,0,0,0,0,0,1,0,1,4
3733,1,3,1,1,1,0,0,1,1,1,0
3734,1,3,1,1,1,0,2,1,1,4,0
3735,1,4,0,1,0,0,4,1,0,0,0
3736,1,4,0,0,1,0,3,1,0,0,0
3737,0,3,0,0,1,0,4,1,1,0,0
3738,1,3,1,1,0,1,5,1,0,4,3
3739,1,2,1,1,0,1,5,1,0,4,3
3740,0,2,1,1,1,0,0,0,0,3,2
3741,0,3,2,0,1,1,0,1,4,1,2
3742,1,2,0,0,1,0,5,1,2,4,4
3743,1,3,0,1,1,1,4,1,2,2,0
3744,0,5,1,0,1,1,3,0,4,4,3
3745,0,3,0,1,0,1,3,0,3,2,3
3746,0,5,0,0,1,0,5,1,3,3,4
3747,1,3,1,1,0,1,5,1,0,4,3
3748,1,3,0,1,0,0,5,0,0,3,0
3749,0,3,2,1,1,1,0,1,4,3,2
3750,0,3,1,0,1,0,0,1,0,3,0
3751,0,3,1,1,1,1,0,1,0,3,4
3752,1,2,1,0,1,1,0,1,1,1,0
3753,1,5,0,1,0,0,3,1,3,2,0
3754,1,5,2,0,0,1,2,1,4,3,2
3755,1,3,0,1,1,1,5,1,3,0,1
3756,0,2,0,1,1,0,5,0,4,0,0
3757,0,3,1,1,0,0,5,0,3,4,1
3758,0,5,2,0,1,1,5,1,1,1,4
3759,0,3,1,1,0,0,0,0,0,3,3
3760,1,3,2,0,1,1,0,0,2,1,2
3761,0,2,0,0,0,0,0,1,3,2,0
3762,1,4,0,0,0,0,3,1,1,0,0
3763,1,3,0,1,0,1,3,0,2,2,1
3764,1,3,0,0,1,0,0,0,3,0,1
3765,1,5,0,1,1,0,0,0,3,0,1
3766,0,2,0,1,0,1,1,1,3,0,1
3767,1,3,1,0,0,0,5,1,1,3,0
3768,1,3,1,0,1,0,5,1,1,3,0
3769,0,3,1,1,1,0,0,0,0,3,0
3770,1,3,2,0,0,1,0,1,4,3,2
3771,1,4,1,0,1,0,0,1,2,4,4
3772,1,2,1,1,1,0,0,0,0,3,0
3773,1,4,0,0,1,0,4,1,0,0,0
3774,0,2,0,0,0,1,4,1,0,4,0
3775,1,4,0,0,0,0,5,1,3,0,1
3776,1,5,0,0,0,1,0,1,4,0,1
3777,0,2,1,0,1,0,5,1,3,4,4
3778,0,2,0,0,0,0,0,1,3,2,0
3779,1,3,2,1,1,1,0,0,4,3,2
